movie_id,title,tags
393,Kill Bill: Vol. 2,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill. Action Crime Thriller brotherbrotherrelationship swordplay katana motherrole rageandhate daughter rightandjustice single aftercreditsstinger duringcreditsstinger UmaThurman DavidCarradine DarylHannah MichaelMadsen GordonLiuChia-Hui MichaelParks PerlaHaney-Jardine LarryBishop SamuelL.Jackson LucyLiu VivicaA.Fox JulieDreyfus ChristopherAllenNelson HelenKim LauraCayouette JunKunimura GoroDaimon KazukiKitamura AkajiMaro ShunSugata SachikoFujii SakichiSatô YôjiTanaka SôYamanaka ChiakiKuriyama ClaireSmithies IsseiTakahashi QuentinTarantino"
9618,Tango & Cash,"Ray Tango and Gabriel Cash are narcotics detectives who, while both being extremely successful, can't stand each other. Crime Lord Yves Perret, furious at the loss of income that Tango and Cash have caused him, frames the two for murder. Caught with the murder weapon on the scene of the crime, the two have no alibi. Thrown into prison with most of the criminals they helped convict, it appears that they are going to have to trust each other if they are to clear their names and catch the evil Perret. Action Adventure Comedy prisoner warondrugs losangeles SylvesterStallone KurtRussell TeriHatcher JackPalance BrionJames JamesHong RobertZ'Dar MichaelJ.Pollard PhilipTan RoyBrocksmith MarcAlaimo LewisArquette EdwardBunker GeoffreyLewis ClintHoward SusanKrebs AndreiKonchalovsky"
9374,Death Becomes Her,"Madeline is married to Ernest, who was once arch-rival Helen's fiance. After recovering from a mental breakdown, Helen vows to kill Madeline and steal back Ernest. Unfortunately for everyone, the introduction of a magic potion causes things to be a great deal more complicated than a mere murder plot. Fantasy Comedy jealousy beauty immortality rivalry potion drinking MerylStreep BruceWillis GoldieHawn IsabellaRossellini IanOgilvy AdamStorke NancyFish AlainaReedHall MichelleJohnson SydneyPollack AiWan MaryEllenTrainor WilliamFrankfather ClementvonFranckenstein DebraJoRupp JonathanSilverman JohnEnosIII Fabio BonnieCahoon SusanKellermann RobertZemeckis"
8584,Shanghai Noon,"Chon Wang, a clumsy imperial guard trails Princess Pei Pei when she is kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment. Adventure Action Comedy Western princess sioux travel rescue nativeamerican chinese cowboy duringcreditsstinger 19thcentury JackieChan OwenWilson LucyLiu XanderBerkeley RogerYuan YuRong-Guang WaltonGoggins JasonConnery AdrienDorval StacyGrant KateLuyben HenryO SimonBaker AlanC.Peterson RadDaly ElizaNorbury BrandonMerrill EricChen YaHiCui RafaelBáez RussellBadger SamSimon TomDey"
2320,Executive Decision,"Terrorists hijack a 747 inbound to Washington D.C., demanding the the release of their imprisoned leader. Intelligence expert David Grant (Kurt Russell) suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers. Action Adventure Drama Thriller bomb ransom hostage airplane hijacking terrorcell specialunit deception rescue covertoperation disaster shootout terrorism explosion violence surveillance nightvisiongoggles flightattendant intelligenceagent flashback handtohandcombat nervegas KurtRussell StevenSeagal HalleBerry JohnLeguizamo OliverPlatt JoeMorton DavidSuchet BDWong LenCariou WhipHubley AndreasKatsulas MaryEllenTrainor MarlaMaples J.T.Walsh IngoNeuhaus WilliamJamesJones NicholasPryor RichardRiehle StuartBaird"
58224,Mr. Popper's Penguins,"Jim Carrey stars as Tom Popper, a successful businessman who’s clueless when it comes to the really important things in life...until he inherits six “adorable” penguins, each with its own unique personality. Soon Tom’s rambunctious roommates turn his swank New York apartment into a snowy winter wonderland — and the rest of his world upside-down. Comedy Family taxi restaurant zoo penguin exhusband littleboy zookeeper doorman ride birdhatching aftercreditsstinger duringcreditsstinger JimCarrey CarlaGugino MadelineCarroll AngelaLansbury OpheliaLovibond ClarkGregg JeffreyTambor DavidKrumholtz PhilipBakerHall JamesTupper DominicChianese WilliamCharlesMitchell KelliBarrett MaxwellPerryCotton HenryKelemen DylanClarkMarshall CynthiaKirchner MarkWaters"
1729,The Forbidden Kingdom,"An American teenager who is obsessed with Hong Kong cinema and kung-fu classics makes an extraordinary discovery in a Chinatown pawnshop: the legendary stick weapon of the Chinese sage and warrior, the Monkey King. With the lost relic in hand, the teenager unexpectedly finds himself travelling back to ancient China to join a crew of warriors from martial arts lore on a dangerous quest to free the imprisoned Monkey King. Action Adventure Fantasy tempel shaolin teenager urination staff warrior monkeyking JackieChan JetLi MichaelAngarano LiuYifei LiBingbing CollinChou MorganBenoit ThomasMcDonell JackPosobiec JuanaCollignon ZhiMaGui ShenShouHe BinJiang ShaohuaYang YuYuanZeng RobMinkoff"
175574,Free Birds,"In this irreverent, hilarious, adventurous buddy comedy for audiences of all ages, directed by Jimmy Hayward (Horton Hears a Who!), two turkeys from opposite sides of the tracks must put aside their differences and team up to travel back in time to change the course of history - and get turkey off the holiday menu for good. Animation Comedy Family holiday thanksgiving freedom duringcreditsstinger 3d OwenWilson WoodyHarrelson AmyPoehler GeorgeTakei ColmMeaney KeithDavid DanFogler LesleyNicol JimmyHayward KaitlynMaher CarlosAlazraqui JoshLawson DwightHoward DannyCarey CarlosPonce RobertBeltran ScottMosier JimmyHayward"
8077,Alien³,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can. ScienceFiction Action Horror prison android spacecraft spacemarine imprisonment spacecolony spacetravel rottweiler dystopia sequel alien redemption outerspace planet shavedhead crashlanding impregnation penalcolony furnace suspendedanimation xenomorph SigourneyWeaver CharlesS.Dutton CharlesDance PetePostlethwaite RalphBrown PaulMcGann DannyWebb LanceHenriksen BrianGlover TomWoodruffJr. DeobiaOparei NiallBuggy ChristopherJohnFields PeterGuinness VincenzoNicoli ChristopherFairbank PhilDavis PaulBrennen CliveMantle CarlChase HiChing LeonHerbert DanielleEdmond HoltMcCallany TomWoodruffJr. DavidFincher"
8818,Evita,"The hit musical based on the life of Evita Duarte, a B-movie Argentinian actress who eventually became the wife of Argentinian president and dictator Juan Perón, and the most beloved and hated woman in Argentina. History Drama Music prostitute deification dancehallhostess perónism argentinepresident risetopower singingnarrator soccerball Madonna AntonioBanderas JonathanPryce JimmyNail VictoriaSus JulianLittman OlgaMerediz LauraPallas JuliaWorsley MaríaLujánHidalgo ServandoVillamil AndreaCorr AlanParker"
8195,Ronin,"A briefcase with undisclosed contents – sought by Irish terrorists and the Russian mob – makes its way into criminals' hands. An Irish liaison assembles a squad of mercenaries, or 'ronin', and gives them the thorny task of recovering the case. Action Thriller Crime Adventure paris france armsdeal audi impostor case violence iceskating computerexpert exkgb preparation hitwithacardoor cellularphonetrace merrygoround RobertDeNiro JeanReno NataschaMcElhone StellanSkarsgård SeanBean JonathanPryce SkippSudduth KatarinaWitt MichaelLonsdale RonPerkins FéodorAtkine DanielBreton Amidou JanTříska BernardBloch LéopoldineSerre DominicGugliametti AlanBeckworth Tolsty GérardMoulévrier LionelVitrant VincentSchmitt JuliaMaraval LaurentSpielvogel RonJeremy SteveSuissa KatiaTchenko DynaGauzy Lilly-FleurPointeaux DimitriRafalsky GérardTouratier ChristopheMaratier PierreForest JohnFrankenheimer"
10586,The Ghost and the Darkness,"Sir Robert Beaumont is behind schedule on a railroad in Africa. Enlisting noted engineer John Henry Patterson to right the ship, Beaumont expects results. Everything seems great until the crew discovers the mutilated corpse of the project's foreman, seemingly killed by a lion. After several more attacks, Patterson calls in famed hunter Charles Remington, who has finally met his match in the bloodthirsty lions. Adventure africa lion bridge basedontruestory kenya animalattack lionattack colonialism swahili MichaelDouglas ValKilmer TomWilkinson JohnKani EmilyMortimer BernardHill BrianMcCardie OmPuri HenryCele KurtEgelhof SatchuAnnamalai TeddyReddy RaheemKhan JackDevnarain GlenGabela StephenHopkins"
116149,Paddington,"A young Peruvian bear with a passion for all things British travels to London in search of a home. Finding himself lost and alone at Paddington Station, he begins to realize that city life is not all he had imagined - until he meets the kindly Brown family, who read the label around his neck ('Please look after this bear. Thank you.') and offer him a temporary haven. It looks as though his luck has changed until this rarest of bears catches the eye of a museum taxidermist... Family Comedy england trainstation basedonnovel bear anthropomorphism talkingtoanimals children'sbook NicoleKidman PeterCapaldi BenWhishaw MichaelGambon ImeldaStaunton SallyHawkins JulieWalters HughBonneville JimBroadbent MattLucas MattKing SamuelJoslin DanielWestwood DominicColeman SimonFarnaby MadeleineHarris TimDownie MadeleineWorrall LottieSteer GeoffreyPalmer TheresaWatson MichaelBond JudeWright KayvanNovak EddieNestor IainMitchell JonathanDerbyshire MaryRoscoe LlewellaGideon TarikBlake RossBoatman SteveOram TomMeeten AliceLowe WillSmith TobyWilliams CatherineShepherd JavierMarzan SeanBridgeman JustinEdwards CleoSylvestre GusBrown RufusJones KennethHadley DavidMcKail JamesBachman SteveEdge BarryAshton HamishMacColl LaurenBarrand AlexanderBracq AncutaBreaban AsimChaudhry BernCollaco FaithElizabeth NigelGenis KorneliaHorvath DenisKhoroshko ShazLancaster JimLawrence BarrieMartin StuartMatthews MatthewDavidMcCarthy GeorgeNewton JackPhilips FabioVollono JulieVollono VicWaghorn PaulKing"
80035,The Watch,"Four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week. But when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites, they have no choice but to save their neighborhood - and the world - from total extermination. Comedy usa sterility castration marriage friendship alien suburb alieninvasion death teenagedaughter neighborhoodwatch creepyneighbor BenStiller VinceVaughn JonahHill RichardAyoade RosemarieDeWitt WillForte MelRodriguez DougJones ErinMoriarty NicholasBraun R.LeeErmey JohnnyPemberton JormaTaccone JustinWheelon CarissaCapobianco BillyCrudup AndySamberg KateKneeland WillamBelli AkivaSchaffer"
10632,The Hunted,"In the wilderness of British Columbia, two hunters are tracked and viciously murdered by Aaron Hallum. Former Special Operations instructor, L.T. Bonham is approached and asked to apprehend Hallum, his former student, who has 'gone rogue' after suffering severe battle stress from his time in Kosovo. Drama Action Thriller Crime hunter fbi knife balkanwar woods psychopathickiller slaughter survivalist maniac specialforces killingspree combat exsoldier darkpast manhunt goryviolence TommyLeeJones BeniciodelToro ConnieNielsen LeslieStefanson JohnFinn WilliamFriedkin"
12117,Instinct,"Dr. Ethan Powell, an anthropologist, is in Africa studying apes when he is lost for two years. When he is found, he kills 3 men and puts 2 in the hospital. Cuba Gooding's character is a psychiatrist who wants to take up the task of trying to get Dr. Powell to speak again and maybe even stand judgment at a trial for his release from prison of mental cases. Along the way, Cuba has to deal with also helping the mental patients that are being abused and neglected. In this process Cuba learns a few things about himself and life, and so does Anthony Hopkins character, Dr. Powell. Drama Mystery Thriller prison gorilla research instinct murder psychologist AnthonyHopkins CubaGoodingJr. DonaldSutherland MauraTierney GeorgeDzundza JohnAshton JohnAylward DougSpinuzza ThomasQ.Morris VivienneSendaydiego PaulBates RexLinn RodMcLachlan TraceyEllis KimIngram PaulCollins MarcMacaulay JimGrimshaw LouanneStephens AjgieKirkland ChikeKaniOmo IvonneColl PatMcNamara RogerFloyd KurtSmildsin JimR.Coleman GaryBristow JonTurteltaub"
1792,Stuck on You,"In Martha's Vineyard, Mass., conjoined twins Walt (Greg Kinnear) and Bob Tenor (Matt Damon) make the best of their handicap by being the fastest grill cooks in town. While outgoing Walt hopes to one day become a famous actor, shy Bob prefers to stay out of the spotlight. When a fading Hollywood actress, Cher (Cher), decides to get her show ""Honey and the Beaze"" cancelled, she hires Walt -- and his brotherly appendage -- as her costars. But their addition surprisingly achieves the opposite. Comedy sex dancer martialarts cook stripper love bully hollywood twins flashback freak actor anxiety conjoined siamese MattDamon GregKinnear EvaMendes WenYannShih SeymourCassel DaneCook CamNeely Cher FrankieMuniz DanielGreene JessicaCauffiel NikkiTyler-Flynn PatCrawfordBrown TerenceBernieHines JackieFlynn GriffinDunne DannyMurphy SkylerStone MikeCerrone MichaelLeeMerrins JonathanCauff MichaelCallan SteveTyler PeterDante BenjaminKoldyke ElaineCurtis GaryValentine RogerFan SayedBadreya TroyBrown CatherineMcCord KellyAlbanese PaulinaNeely TracyAshton EllenJacoby BenCarson DeborahSmithFord RhonaMitra BellaThorne MerylStreep BobbyFarrelly"
13260,Semi-Pro,"Jackie Moon is the owner, promoter, coach, and star player of the Flint Michigan Tropics of the American Basketball Association (ABA). In 1976 before the ABA collapses, the National Basketball Association (NBA) plans to merge with the best teams of the ABA at the end of the season. Only the top four teams will make the move and the worst teams will fold. The Tropics are the worst team in the league and if they want to make it to the NBA, Jackie Moon must rally his team and start winning. The only problem is the fact that Jackie Moon is not really the coach and star basketball player he thinks he is. To keep his team from oblivion and leave his mark in the city, Jackie Moon must inspire his team to win fourth place in the playoffs. Comedy sport basketball flintmichigan nba merger trade garbagecan canon ramp championship deadparent WillFerrell MauraTierney WoodyHarrelson DavidKoechner WillArnett AndréBenjamin AndyRichter RobCorddry TimMeadows JackieEarleHaley MattWalsh KristenWiig AndrewDaly DeRayDavis ColletteWolfe JasonSudeikis KentAlterman"
